restaurant_branch_id,restaurant_branch_name,restaurant_primary_id,restaurant_primary_name,restaurant_zone_id,restaurant_zone_name,city_name,cuisine_name,commission_pct,enabled_disabled,restaurant_onboard_date,is_credit,delivery_by_partner,restaurant_type,chain,account_manager,cuisine,ops_staff,ops_manager,status
10308,Noodle House Express - Hill Gardens,2008,Noodle House Express,23,Hill Gardens,Hillcrest,"Kebab, Burger",22.5,enabled,2025-05-26,no,True,restaurant,Noodle House Express,Morgan Kim,Kebab,Reese Brooks,Cameron Nash,OPEN
10309,Cheesy Crust Pizza - Uptown,2009,Cheesy Crust Pizza,6,Uptown,Rivermouth,"Burger, Breakfast, Seafood",23.2,enabled,2023-04-12,yes,True,restaurant,Cheesy Crust Pizza,Sam Ward,Burger,Reese Brooks,Quinn Price,OPEN
10310,Morning Brew Cafe - Uptown,2010,Morning Brew Cafe,6,Uptown,Rivermouth,"Seafood, Breakfast, BBQ",15.4,enabled,2023-05-05,no,True,restaurant,Morning Brew Cafe,Emerson Nash,Seafood,Quinn Ward,Drew Lee,OPEN
10311,Charcoal Chicken House - Industrial Zone,2011,Charcoal Chicken House,12,Industrial Zone,Northgate,"Healthy, Desserts",15.7,enabled,2023-05-29,yes,False,restaurant,Charcoal Chicken House,Alex Price,Healthy,Taylor Nguyen,Drew Lee,OPEN
10312,Urban Pizza Co - Uptown,2012,Urban Pizza Co,6,Uptown,Rivermouth,"Bakery, Breakfast",20.5,enabled,2024-09-11,no,False,shop,Urban Pizza Co,Rowan Lee,Bakery,Taylor Nguyen,Quinn Price,Temporarily Closed
10313,Steam Bowl Asian Kitchen - Central Plaza,2013,Steam Bowl Asian Kitchen,1,Central Plaza,Rivermouth,"Kebab, Chinese",20.6,disabled,2024-12-18,yes,True,restaurant,Steam Bowl Asian Kitchen,Drew Diaz,Kebab,Rowan Diaz,Cameron Nash,CLOSED
10314,Cheesy Crust Pizza - Green Park,2014,Cheesy Crust Pizza,9,Green Park,Northgate,"Seafood, BBQ, Chicken",13.4,enabled,2023-03-28,no,False,restaurant,Cheesy Crust Pizza,Sam Ward,Seafood,Reese Brooks,Quinn Price,OPEN
10315,Rice & Spice - Residential Heights,2015,Rice & Spice,20,Residential Heights,Westbridge,"Coffee & Tea, Bakery",23.2,enabled,2024-05-02,no,False,restaurant,Rice & Spice,Morgan Kim,Coffee & Tea,Sam Foster,Cameron Nash,OPEN
10316,Firehouse Wings - Cultural Quarter,2016,Firehouse Wings,16,Cultural Quarter,Lakeview,"Coffee & Tea, Breakfast, Seafood, Burger",23.8,enabled,2023-08-21,yes,False,restaurant,Firehouse Wings,Alex Rivera,Coffee & Tea,Riley Bennett,Cameron Nash,OPEN
10317,Golden Wok - University Area,2017,Golden Wok,10,University Area,Northgate,"Burger, Biryani & Rice, Seafood",12.1,disabled,2025-02-12,no,False,restaurant,Golden Wok,Alex Rivera,Burger,Riley Bennett,Quinn Price,OPEN
10318,Golden Wok - University Area,2018,Golden Wok,10,University Area,Northgate,"Breakfast, Seafood, Healthy",17.1,enabled,2025-01-24,no,False,restaurant,Golden Wok,Drew Diaz,Breakfast,Casey Patel,Quinn Price,OPEN
10319,Royal Kebab House - Stadium Area,2019,Royal Kebab House,19,Stadium Area,Eastport,"Coffee & Tea, Burger, Salad, Breakfast",21.7,enabled,2024-02-27,yes,True,restaurant,Royal Kebab House,Sam Ward,Coffee & Tea,Rowan Diaz,Quinn Price,OPEN
10320,Firehouse Wings - Downtown,2020,Firehouse Wings,8,Downtown,Rivermouth,"Bakery, Fast Food",14.0,disabled,2023-01-23,yes,True,restaurant,Firehouse Wings,Morgan Kim,Bakery,Reese Brooks,Quinn Price,OPEN
10321,Urban Pizza Co - Downtown,2021,Urban Pizza Co,8,Downtown,Rivermouth,"Bakery, Healthy",16.1,enabled,2024-01-16,no,True,restaurant,Urban Pizza Co,Morgan Kim,Bakery,Jamie Price,Drew Lee,OPEN
10322,Urban Pizza Co - University Area,2022,Urban Pizza Co,10,University Area,Northgate,"Breakfast, Salad",15.3,enabled,2023-01-13,yes,True,restaurant,Urban Pizza Co,Jamie Diaz,Breakfast,Drew Morgan,Quinn Price,Temporarily Closed
10323,Sizzling Grill House - Green Park,2023,Sizzling Grill House,9,Green Park,Northgate,"Coffee & Tea, Chinese, Biryani & Rice, Healthy",20.9,enabled,2023-11-27,yes,True,restaurant,Sizzling Grill House,Emerson Nash,Coffee & Tea,Sam Foster,Cameron Nash,OPEN
10324,Rolls & Wraps Co - Uptown,2024,Rolls & Wraps Co,6,Uptown,Rivermouth,"Salad, Coffee & Tea",14.8,enabled,2024-10-10,no,False,restaurant,Rolls & Wraps Co,Sam Ward,Salad,Taylor Nguyen,Cameron Nash,OPEN
10325,Curry Leaf Kitchen - Central Plaza,2025,Curry Leaf Kitchen,1,Central Plaza,Rivermouth,"BBQ, Kebab, Biryani & Rice, Salad",19.8,enabled,2023-04-02,yes,True,restaurant,Curry Leaf Kitchen,Alex Price,BBQ,Reese Kelly,Quinn Price,OPEN
10326,Sushi Circle - Lakeside,2026,Sushi Circle,13,Lakeside,Lakeview,"Biryani & Rice, Chinese",16.1,enabled,2024-10-22,no,False,restaurant,Sushi Circle,Taylor Morgan,Biryani & Rice,Casey Patel,Drew Lee,OPEN
10327,Milk & Honey Bakery - West Common,2027,Milk & Honey Bakery,21,West Common,Westbridge,"Biryani & Rice, Seafood, Burger, Salad",21.1,enabled,2023-07-11,no,False,restaurant,Milk & Honey Bakery,Sam Ward,Biryani & Rice,Taylor Nguyen,Quinn Price,OPEN
10328,Rice & Spice - Market Square,2028,Rice & Spice,5,Market Square,Rivermouth,"Seafood, Bakery, Biryani & Rice",12.0,enabled,2024-01-24,yes,True,restaurant,Rice & Spice,Rowan Lee,Seafood,Taylor Nguyen,Cameron Nash,OPEN
10329,Urban Pizza Co - Cultural Quarter,2029,Urban Pizza Co,16,Cultural Quarter,Lakeview,"Seafood, Coffee & Tea",18.5,enabled,2024-09-19,no,False,restaurant,Urban Pizza Co,Rowan Lee,Seafood,Rowan Diaz,Cameron Nash,OPEN
10330,Urban Pizza Co - Old Town,2030,Urban Pizza Co,3,Old Town,Rivermouth,"Salad, Fast Food",14.6,enabled,2023-04-12,yes,False,restaurant,Urban Pizza Co,Emerson Nash,Salad,Taylor Nguyen,Quinn Price,OPEN
10331,Crispy Bucket Chicken - Riverside,2031,Crispy Bucket Chicken,2,Riverside,Rivermouth,"Breakfast, Chinese",20.5,disabled,2025-05-02,yes,False,restaurant,Crispy Bucket Chicken,Taylor Morgan,Breakfast,Reese Kelly,Quinn Price,OPEN
10332,Lotus Garden Chinese - Garden City,2032,Lotus Garden Chinese,11,Garden City,Northgate,"Fast Food, Salad, Desserts, Burger",18.9,enabled,2025-05-04,no,True,shop,Lotus Garden Chinese,Emerson Nash,Fast Food,Rowan Diaz,Cameron Nash,OPEN
10333,Grand Biryani House - Tech Park,2033,Grand Biryani House,4,Tech Park,Rivermouth,"Coffee & Tea, Chinese, Desserts, Breakfast",24.3,enabled,2024-07-25,no,True,restaurant,Grand Biryani House,Alex Price,Coffee & Tea,Reese Kelly,Quinn Price,OPEN
10334,Charcoal Chicken House - Green Park,2034,Charcoal Chicken House,9,Green Park,Northgate,"BBQ, Pizza",19.1,enabled,2024-11-04,yes,False,shop,Charcoal Chicken House,Rowan Lee,BBQ,Sam Foster,Drew Lee,OPEN
10335,Steam Bowl Asian Kitchen - Airport Road,2035,Steam Bowl Asian Kitchen,18,Airport Road,Eastport,"Bakery, Desserts, Chinese, Salad",19.1,enabled,2024-07-17,no,False,mart,Steam Bowl Asian Kitchen,Jamie Diaz,Bakery,Casey Patel,Cameron Nash,OPEN
10336,Fresh Greens Salad Bar - Hilltop,2036,Fresh Greens Salad Bar,14,Hilltop,Lakeview,"Fast Food, Burger, Chinese",14.8,enabled,2025-03-01,no,True,restaurant,Fresh Greens Salad Bar,Jamie Diaz,Fast Food,Reese Kelly,Cameron Nash,OPEN
10337,Sushi Circle - Residential Heights,2037,Sushi Circle,20,Residential Heights,Westbridge,"Burger, BBQ",15.9,enabled,2024-08-05,yes,True,restaurant,Sushi Circle,Jamie Diaz,Burger,Quinn Ward,Drew Lee,OPEN
10338,Pasta Palace - Business Bay,2038,Pasta Palace,17,Business Bay,Eastport,"Coffee & Tea, Burger, Fast Food, Kebab",22.5,enabled,2025-03-09,yes,False,restaurant,Pasta Palace,Alex Rivera,Coffee & Tea,Casey Patel,Cameron Nash,OPEN
10339,Curry Leaf Kitchen - Stadium Area,2039,Curry Leaf Kitchen,19,Stadium Area,Eastport,"Coffee & Tea, BBQ",20.2,enabled,2024-06-20,yes,False,restaurant,Curry Leaf Kitchen,Morgan Kim,Coffee & Tea,Reese Kelly,Quinn Price,OPEN
10340,Noodle House Express - Harbor District,2040,Noodle House Express,7,Harbor District,Rivermouth,"BBQ, Desserts, Salad",18.6,enabled,2023-10-24,no,True,restaurant,Noodle House Express,Drew Diaz,BBQ,Reese Brooks,Quinn Price,OPEN
10341,Grand Biryani House - Riverside,2041,Grand Biryani House,2,Riverside,Rivermouth,"Seafood, Healthy, BBQ",21.1,enabled,2024-05-07,yes,False,restaurant,Grand Biryani House,Alex Price,Seafood,Drew Morgan,Quinn Price,OPEN
10342,Morning Brew Cafe - University Area,2042,Morning Brew Cafe,10,University Area,Northgate,"Burger, BBQ",17.6,enabled,2024-08-12,yes,True,restaurant,Morning Brew Cafe,Alex Rivera,Burger,Reese Kelly,Drew Lee,OPEN
10343,Sushi Circle - Lakeside,2043,Sushi Circle,13,Lakeside,Lakeview,"Pizza, Bakery, Desserts",22.7,enabled,2024-09-30,yes,False,restaurant,Sushi Circle,Taylor Price,Pizza,Drew Morgan,Quinn Price,OPEN
10344,Royal Kebab House - Business Bay,2044,Royal Kebab House,17,Business Bay,Eastport,"Kebab, Fast Food",15.2,enabled,2023-06-01,no,True,restaurant,Royal Kebab House,Drew Diaz,Kebab,Riley Bennett,Drew Lee,OPEN
10345,Taco Fiesta - Tech Park,2045,Taco Fiesta,4,Tech Park,Rivermouth,"Seafood, Breakfast",21.8,enabled,2024-09-29,yes,True,restaurant,Taco Fiesta,Emerson Nash,Seafood,Jamie Price,Drew Lee,OPEN
10346,Fresh Greens Salad Bar - Market Square,2046,Fresh Greens Salad Bar,5,Market Square,Rivermouth,"Biryani & Rice, Coffee & Tea",24.3,enabled,2024-11-07,no,False,shop,Fresh Greens Salad Bar,Taylor Morgan,Biryani & Rice,Riley Bennett,Quinn Price,OPEN
10347,Kabab Corner - Green Park,2047,Kabab Corner,9,Green Park,Northgate,"Biryani & Rice, Salad, Desserts",18.9,enabled,2024-05-27,no,True,restaurant,Kabab Corner,Emerson Nash,Biryani & Rice,Riley Bennett,Drew Lee,OPEN
10348,Morning Brew Cafe - Uptown,2048,Morning Brew Cafe,6,Uptown,Rivermouth,"Bakery, Breakfast, Coffee & Tea, Burger",15.1,disabled,2024-05-28,no,True,restaurant,Morning Brew Cafe,Alex Rivera,Bakery,Jamie Price,Quinn Price,CLOSED
10349,Curry Leaf Kitchen - Harbor District,2049,Curry Leaf Kitchen,7,Harbor District,Rivermouth,"Pizza, Chicken, Kebab, Healthy",18.8,enabled,2025-06-12,yes,False,restaurant,Curry Leaf Kitchen,Morgan Kim,Pizza,Casey Patel,Drew Lee,CLOSED
10350,Taco Fiesta - University Area,2050,Taco Fiesta,10,University Area,Northgate,"Coffee & Tea, Pizza",19.6,enabled,2023-07-27,yes,False,restaurant,Taco Fiesta,Emerson Nash,Coffee & Tea,Quinn Ward,Drew Lee,Temporarily Closed
10351,Royal Kebab House - Old Town,2051,Royal Kebab House,3,Old Town,Rivermouth,"Chicken, Seafood, Salad",24.3,enabled,2023-11-22,yes,True,restaurant,Royal Kebab House,Alex Rivera,Chicken,Casey Patel,Drew Lee,OPEN
10352,Cloud Nine Bakery - Millbrook,2052,Cloud Nine Bakery,22,Millbrook,Westbridge,"Burger, Pizza, BBQ, Chinese",13.4,enabled,2025-02-19,no,True,restaurant,Cloud Nine Bakery,Taylor Price,Burger,Jamie Price,Drew Lee,OPEN
10353,Royal Kebab House - Industrial Zone,2053,Royal Kebab House,12,Industrial Zone,Northgate,"Coffee & Tea, Bakery, Pizza, Healthy",18.4,enabled,2023-07-17,yes,True,restaurant,Royal Kebab House,Taylor Morgan,Coffee & Tea,Riley Bennett,Drew Lee,OPEN
10354,Charcoal Chicken House - Hill Gardens,2054,Charcoal Chicken House,23,Hill Gardens,Hillcrest,"Pizza, Biryani & Rice",23.3,enabled,2023-11-29,no,True,restaurant,Charcoal Chicken House,Taylor Morgan,Pizza,Taylor Nguyen,Quinn Price,OPEN
10355,Morning Brew Cafe - Central Plaza,2055,Morning Brew Cafe,1,Central Plaza,Rivermouth,"Chicken, Biryani & Rice, Salad, Fast Food",23.4,enabled,2024-07-04,no,True,restaurant,Morning Brew Cafe,Emerson Nash,Chicken,Jamie Price,Cameron Nash,OPEN
10356,Kabab Corner - West Common,2056,Kabab Corner,21,West Common,Westbridge,"Pizza, Healthy, Burger",20.0,enabled,2024-06-13,yes,False,restaurant,Kabab Corner,Jamie Diaz,Pizza,Rowan Diaz,Quinn Price,OPEN
10357,Burger Junction - Stadium Area,2057,Burger Junction,19,Stadium Area,Eastport,"Pizza, Healthy, Salad, Bakery",17.9,enabled,2024-08-27,yes,False,restaurant,Burger Junction,Rowan Lee,Pizza,Quinn Ward,Quinn Price,OPEN
10358,Urban Pizza Co - Downtown,2058,Urban Pizza Co,8,Downtown,Rivermouth,"Bakery, Chicken, Seafood, Kebab",17.0,enabled,2024-06-07,yes,False,restaurant,Urban Pizza Co,Taylor Morgan,Bakery,Quinn Ward,Drew Lee,OPEN
10359,Charcoal Chicken House - Residential Heights,2059,Charcoal Chicken House,20,Residential Heights,Westbridge,"Pizza, BBQ",21.3,enabled,2023-11-13,no,False,restaurant,Charcoal Chicken House,Drew Diaz,Pizza,Quinn Ward,Cameron Nash,OPEN
10360,Royal Kebab House - Downtown,2060,Royal Kebab House,8,Downtown,Rivermouth,"Salad, Biryani & Rice, Seafood",22.5,enabled,2024-05-20,yes,True,restaurant,Royal Kebab House,Jamie Diaz,Salad,Reese Brooks,Drew Lee,OPEN
10361,Sweet Tooth Desserts - Hilltop,2061,Sweet Tooth Desserts,14,Hilltop,Lakeview,"Burger, Desserts, Coffee & Tea, Seafood",22.7,enabled,2023-07-09,yes,True,restaurant,Sweet Tooth Desserts,Taylor Morgan,Burger,Quinn Ward,Cameron Nash,OPEN
10362,Green Bowl Healthy Eats - Sunset Boulevard,2062,Green Bowl Healthy Eats,15,Sunset Boulevard,Lakeview,"Fast Food, Chicken",17.4,enabled,2024-11-19,no,True,mart,Green Bowl Healthy Eats,Alex Price,Fast Food,Reese Kelly,Cameron Nash,OPEN
10363,Fresh Greens Salad Bar - Harbor District,2063,Fresh Greens Salad Bar,7,Harbor District,Rivermouth,"BBQ, Healthy",23.0,enabled,2024-04-27,yes,True,restaurant,Fresh Greens Salad Bar,Sam Ward,BBQ,Reese Kelly,Quinn Price,OPEN
10364,Sizzling Grill House - Lakeside,2064,Sizzling Grill House,13,Lakeside,Lakeview,"Desserts, Kebab",24.7,enabled,2023-03-31,no,False,restaurant,Sizzling Grill House,Rowan Lee,Desserts,Riley Bennett,Quinn Price,OPEN
10365,Sweet Tooth Desserts - Old Town,2065,Sweet Tooth Desserts,3,Old Town,Rivermouth,"Desserts, Biryani & Rice, Seafood, Kebab",20.2,enabled,2023-07-04,yes,False,mart,Sweet Tooth Desserts,Taylor Morgan,Desserts,Rowan Diaz,Cameron Nash,OPEN
10366,The Breakfast Table - Tech Park,2066,The Breakfast Table,4,Tech Park,Rivermouth,"Healthy, Breakfast, Fast Food, Bakery",16.5,enabled,2023-08-06,yes,True,restaurant,The Breakfast Table,Sam Ward,Healthy,Rowan Diaz,Drew Lee,OPEN
10367,Grand Biryani House - Central Plaza,2067,Grand Biryani House,1,Central Plaza,Rivermouth,"Coffee & Tea, Bakery",16.4,enabled,2024-09-22,yes,True,restaurant,Grand Biryani House,Rowan Lee,Coffee & Tea,Reese Brooks,Drew Lee,OPEN
10368,Rolls & Wraps Co - Old Town,2068,Rolls & Wraps Co,3,Old Town,Rivermouth,"Biryani & Rice, Salad, Seafood, Bakery",18.0,enabled,2025-01-30,yes,False,restaurant,Rolls & Wraps Co,Rowan Lee,Biryani & Rice,Sam Foster,Quinn Price,OPEN
10369,Coastal Seafood Grill - Sunset Boulevard,2069,Coastal Seafood Grill,15,Sunset Boulevard,Lakeview,"Pizza, Burger",22.9,enabled,2024-01-20,yes,False,restaurant,Coastal Seafood Grill,Drew Diaz,Pizza,Riley Bennett,Quinn Price,OPEN
10370,Pasta Palace - Harbor District,2070,Pasta Palace,7,Harbor District,Rivermouth,"Biryani & Rice, Chinese",16.8,enabled,2023-11-06,yes,False,restaurant,Pasta Palace,Rowan Lee,Biryani & Rice,Jamie Price,Cameron Nash,CLOSED
10371,Firehouse Wings - Industrial Zone,2071,Firehouse Wings,12,Industrial Zone,Northgate,"Pizza, Chinese, Bakery, Biryani & Rice",21.5,enabled,2025-03-05,no,True,restaurant,Firehouse Wings,Drew Diaz,Pizza,Sam Foster,Quinn Price,Temporarily Closed
10372,Sizzling Grill House - Airport Road,2072,Sizzling Grill House,18,Airport Road,Eastport,"Kebab, Salad, Seafood",13.5,enabled,2023-02-15,yes,False,restaurant,Sizzling Grill House,Taylor Morgan,Kebab,Rowan Diaz,Quinn Price,OPEN
10373,Morning Brew Cafe - Market Square,2073,Morning Brew Cafe,5,Market Square,Rivermouth,"Breakfast, Chinese, Bakery, Salad",14.5,enabled,2023-11-23,no,True,restaurant,Morning Brew Cafe,Morgan Kim,Breakfast,Riley Bennett,Cameron Nash,OPEN
10374,Sweet Tooth Desserts - Lakeside,2074,Sweet Tooth Desserts,13,Lakeside,Lakeview,"Seafood, Bakery",19.1,enabled,2024-12-22,no,True,restaurant,Sweet Tooth Desserts,Sam Ward,Seafood,Taylor Nguyen,Drew Lee,OPEN
10375,Crispy Bucket Chicken - Downtown,2075,Crispy Bucket Chicken,8,Downtown,Rivermouth,"Fast Food, Chicken, Healthy, Breakfast",13.1,enabled,2024-12-22,no,False,restaurant,Crispy Bucket Chicken,Taylor Price,Fast Food,Sam Foster,Cameron Nash,Temporarily Closed
10376,Royal Kebab House - Stadium Area,2076,Royal Kebab House,19,Stadium Area,Eastport,"Chicken, Salad",22.4,enabled,2023-04-10,no,False,restaurant,Royal Kebab House,Jamie Diaz,Chicken,Reese Brooks,Cameron Nash,CLOSED
10377,Noodle House Express - Millbrook,2077,Noodle House Express,22,Millbrook,Westbridge,"Breakfast, Bakery, Healthy",14.4,enabled,2023-12-05,no,False,restaurant,Noodle House Express,Drew Diaz,Breakfast,Reese Brooks,Cameron Nash,OPEN
10378,Firehouse Wings - West Common,2078,Firehouse Wings,21,West Common,Westbridge,"Desserts, Breakfast, Pizza",18.6,enabled,2025-01-01,yes,False,restaurant,Firehouse Wings,Drew Diaz,Desserts,Riley Bennett,Quinn Price,OPEN
10379,Coastal Seafood Grill - University Area,2079,Coastal Seafood Grill,10,University Area,Northgate,"Pizza, Biryani & Rice, Healthy, Chicken",16.4,enabled,2024-08-28,no,False,restaurant,Coastal Seafood Grill,Rowan Lee,Pizza,Sam Foster,Quinn Price,OPEN
10380,Charcoal Chicken House - Cultural Quarter,2080,Charcoal Chicken House,16,Cultural Quarter,Lakeview,"Desserts, Breakfast",18.0,enabled,2025-04-21,no,True,restaurant,Charcoal Chicken House,Alex Rivera,Desserts,Rowan Diaz,Quinn Price,OPEN
10381,Green Bowl Healthy Eats - Cultural Quarter,2081,Green Bowl Healthy Eats,16,Cultural Quarter,Lakeview,"Biryani & Rice, Coffee & Tea, Salad",12.8,enabled,2023-05-23,yes,True,restaurant,Green Bowl Healthy Eats,Jamie Diaz,Biryani & Rice,Sam Foster,Drew Lee,OPEN
10382,Coastal Seafood Grill - University Area,2082,Coastal Seafood Grill,10,University Area,Northgate,"Breakfast, Bakery, Burger, Desserts",22.3,enabled,2024-03-21,no,True,restaurant,Coastal Seafood Grill,Alex Price,Breakfast,Sam Foster,Drew Lee,OPEN
10383,Smokehouse BBQ - Uptown,2083,Smokehouse BBQ,6,Uptown,Rivermouth,"Fast Food, Breakfast, Kebab, Seafood",22.7,enabled,2025-05-31,no,True,restaurant,Smokehouse BBQ,Alex Price,Fast Food,Casey Patel,Quinn Price,OPEN
10384,Kabab Corner - Industrial Zone,2084,Kabab Corner,12,Industrial Zone,Northgate,"Chinese, Coffee & Tea, Pizza, Biryani & Rice",13.8,enabled,2025-05-13,no,False,restaurant,Kabab Corner,Morgan Kim,Chinese,Quinn Ward,Cameron Nash,OPEN
10385,Golden Wok - Downtown,2085,Golden Wok,8,Downtown,Rivermouth,"Healthy, Pizza, Chicken, Salad",20.3,enabled,2024-04-11,no,True,restaurant,Golden Wok,Alex Rivera,Healthy,Sam Foster,Drew Lee,OPEN
10386,Curry Leaf Kitchen - Central Plaza,2086,Curry Leaf Kitchen,1,Central Plaza,Rivermouth,"Biryani & Rice, Salad, Kebab, Chinese",21.3,enabled,2024-07-13,no,True,mart,Curry Leaf Kitchen,Alex Price,Biryani & Rice,Reese Brooks,Quinn Price,OPEN
10387,Coastal Seafood Grill - Green Park,2087,Coastal Seafood Grill,9,Green Park,Northgate,"Kebab, Breakfast",18.8,enabled,2025-02-07,no,False,restaurant,Coastal Seafood Grill,Emerson Nash,Kebab,Taylor Nguyen,Cameron Nash,OPEN
10388,Rolls & Wraps Co - Stadium Area,2088,Rolls & Wraps Co,19,Stadium Area,Eastport,"Coffee & Tea, Breakfast",19.0,enabled,2024-09-19,yes,False,restaurant,Rolls & Wraps Co,Taylor Morgan,Coffee & Tea,Reese Brooks,Drew Lee,OPEN
10389,Cheesy Crust Pizza - Sunset Boulevard,2089,Cheesy Crust Pizza,15,Sunset Boulevard,Lakeview,"Bakery, BBQ, Burger",15.8,enabled,2024-09-03,no,False,restaurant,Cheesy Crust Pizza,Jamie Diaz,Bakery,Taylor Nguyen,Cameron Nash,OPEN
10390,Charcoal Chicken House - Hill Gardens,2090,Charcoal Chicken House,23,Hill Gardens,Hillcrest,"Biryani & Rice, Chicken, Pizza",18.6,enabled,2023-10-12,no,True,restaurant,Charcoal Chicken House,Sam Ward,Biryani & Rice,Riley Bennett,Cameron Nash,OPEN
10391,Sweet Tooth Desserts - Old Town,2091,Sweet Tooth Desserts,3,Old Town,Rivermouth,"Biryani & Rice, Bakery, BBQ, Pizza",15.4,enabled,2024-05-11,yes,True,restaurant,Sweet Tooth Desserts,Drew Diaz,Biryani & Rice,Quinn Ward,Quinn Price,CLOSED
10392,Noodle House Express - West Common,2092,Noodle House Express,21,West Common,Westbridge,"Chinese, Coffee & Tea, Biryani & Rice",21.4,enabled,2024-08-14,no,True,restaurant,Noodle House Express,Drew Diaz,Chinese,Jamie Price,Cameron Nash,OPEN
10393,Cheesy Crust Pizza - Tech Park,2093,Cheesy Crust Pizza,4,Tech Park,Rivermouth,"Coffee & Tea, Kebab, Healthy",18.2,enabled,2025-06-10,no,True,restaurant,Cheesy Crust Pizza,Jamie Diaz,Coffee & Tea,Casey Patel,Quinn Price,OPEN
10394,Rice & Spice - Lakeside,2094,Rice & Spice,13,Lakeside,Lakeview,"Breakfast, Seafood",20.3,disabled,2024-03-18,no,False,restaurant,Rice & Spice,Drew Diaz,Breakfast,Riley Bennett,Quinn Price,OPEN
10395,Firehouse Wings - Stadium Area,2095,Firehouse Wings,19,Stadium Area,Eastport,"Kebab, Coffee & Tea",19.7,enabled,2023-12-12,yes,False,restaurant,Firehouse Wings,Taylor Morgan,Kebab,Rowan Diaz,Cameron Nash,OPEN
10396,Rice & Spice - Downtown,2096,Rice & Spice,8,Downtown,Rivermouth,"Chinese, Kebab, Burger",15.3,enabled,2024-09-26,yes,True,shop,Rice & Spice,Taylor Price,Chinese,Taylor Nguyen,Quinn Price,OPEN
10397,Spice Route Kitchen - Old Town,2097,Spice Route Kitchen,3,Old Town,Rivermouth,"Coffee & Tea, BBQ, Breakfast",19.4,disabled,2023-04-24,yes,False,restaurant,Spice Route Kitchen,Drew Diaz,Coffee & Tea,Reese Brooks,Drew Lee,OPEN
10398,Pasta Palace - West Common,2098,Pasta Palace,21,West Common,Westbridge,"Pizza, BBQ, Chicken",15.6,enabled,2024-02-02,no,True,restaurant,Pasta Palace,Sam Ward,Pizza,Quinn Ward,Drew Lee,OPEN
10399,Cloud Nine Bakery - Harbor District,2099,Cloud Nine Bakery,7,Harbor District,Rivermouth,"Coffee & Tea, Biryani & Rice",13.4,enabled,2024-03-17,yes,True,shop,Cloud Nine Bakery,Sam Ward,Coffee & Tea,Rowan Diaz,Cameron Nash,OPEN
10400,Coastal Seafood Grill - Airport Road,2100,Coastal Seafood Grill,18,Airport Road,Eastport,"Breakfast, Biryani & Rice",13.9,enabled,2023-02-08,no,False,restaurant,Coastal Seafood Grill,Rowan Lee,Breakfast,Casey Patel,Quinn Price,OPEN
10401,Pasta Palace - North Ridge,2101,Pasta Palace,24,North Ridge,Hillcrest,"Healthy, Breakfast, Kebab",22.2,enabled,2024-07-07,yes,True,restaurant,Pasta Palace,Jamie Diaz,Healthy,Rowan Diaz,Quinn Price,OPEN
10402,Sushi Circle - Market Square,2102,Sushi Circle,5,Market Square,Rivermouth,"Fast Food, Coffee & Tea, Salad",13.2,enabled,2023-12-15,yes,False,restaurant,Sushi Circle,Sam Ward,Fast Food,Drew Morgan,Cameron Nash,OPEN
10403,Kabab Corner - Sunset Boulevard,2103,Kabab Corner,15,Sunset Boulevard,Lakeview,"Healthy, Chicken, Coffee & Tea, Kebab",16.7,enabled,2024-10-09,no,True,restaurant,Kabab Corner,Taylor Price,Healthy,Jamie Price,Quinn Price,Temporarily Closed
10404,Curry Leaf Kitchen - Green Park,2104,Curry Leaf Kitchen,9,Green Park,Northgate,"Coffee & Tea, Burger, Biryani & Rice, Seafood",24.5,enabled,2023-01-17,yes,False,restaurant,Curry Leaf Kitchen,Taylor Morgan,Coffee & Tea,Casey Patel,Cameron Nash,OPEN
10405,Rolls & Wraps Co - Cultural Quarter,2105,Rolls & Wraps Co,16,Cultural Quarter,Lakeview,"Salad, Breakfast, Seafood, Pizza",21.6,enabled,2023-03-15,yes,True,restaurant,Rolls & Wraps Co,Taylor Morgan,Salad,Reese Brooks,Quinn Price,OPEN
10406,Pasta Palace - Lakeside,2106,Pasta Palace,13,Lakeside,Lakeview,"Coffee & Tea, Fast Food",23.8,enabled,2023-04-10,no,True,restaurant,Pasta Palace,Drew Diaz,Coffee & Tea,Rowan Diaz,Cameron Nash,OPEN
10407,The Breakfast Table - Lakeside,2107,The Breakfast Table,13,Lakeside,Lakeview,"Healthy, Bakery",22.5,disabled,2024-11-25,no,False,restaurant,The Breakfast Table,Alex Price,Healthy,Sam Foster,Cameron Nash,OPEN
10408,The Breakfast Table - Central Plaza,2108,The Breakfast Table,1,Central Plaza,Rivermouth,"Pizza, Bakery, Chicken, BBQ",15.6,enabled,2023-06-22,no,True,restaurant,The Breakfast Table,Alex Price,Pizza,Jamie Price,Cameron Nash,OPEN
10409,Smokehouse BBQ - Cultural Quarter,2109,Smokehouse BBQ,16,Cultural Quarter,Lakeview,"Fast Food, Biryani & Rice",13.0,enabled,2023-04-02,no,False,restaurant,Smokehouse BBQ,Jamie Diaz,Fast Food,Quinn Ward,Cameron Nash,OPEN
10410,Milk & Honey Bakery - Industrial Zone,2110,Milk & Honey Bakery,12,Industrial Zone,Northgate,"Pizza, Desserts",21.0,enabled,2025-01-04,no,True,restaurant,Milk & Honey Bakery,Sam Ward,Pizza,Reese Kelly,Drew Lee,OPEN
